raw,d1,d2,d3
0.33104926781797667,0.3249765988826188,0.32020146245571834,0.3188750747812536
0.32669631136870775,0.3251394853208001,0.31849977701645243,0.3193772198987859
0.3201451667314298,0.31480324929433146,0.3114373165670168,0.3097767035028727
0.32735913974443376,0.3248165149981669,0.32040236438869407,0.3184989208107
0.33884167260941517,0.33582178067816454,0.3365650815149246,0.3300459002354036
0.32088183267077414,0.3149416882670656,0.313652856187846,0.3097714911404063
0.3161436813098196,0.31439742149460104,0.3087394916904342,0.30816068378211176
0.30920646255056283,0.3042512250103534,0.3035525231332998,0.29912893629080217
0.3358438542292281,0.33200357363718835,0.33188881339422116,0.3268626534024704
0.31449646939221065,0.3070815631137926,0.30482946352691564,0.3034632544388649
0.32710241337041746,0.325172562148234,0.31950340530318344,0.31941505602422526
0.33901821416447037,0.33541562599110264,0.3318426144073619,0.3294392291991939
0.33066862571886746,0.3271899283053791,0.32555436510306573,0.3211997192301612
0.3223643779661185,0.3199308935324697,0.32376477565122325,0.3152228198998633
0.34509292012466397,0.339364126283143,0.33505060475224047,0.3348773249761362
0.33684635218968006,0.3320573485087607,0.3264790092957662,0.3275285511762336
0.3272883165035382,0.32298786081471387,0.3165483778358523,0.31808433585685747
0.3408790913858668,0.33695540409416386,0.3299146960089467,0.3311633781639616
0.33319108497373817,0.32856037147413214,0.32278357940288044,0.32392707154115097
0.3384585094462205,0.33246658494549974,0.3248070660978451,0.32808612933245407
0.3465561181257633,0.34134149758758275,0.3372854327641316,0.33578835386582595
0.3384350697089225,0.33416598952116194,0.33544379758808757,0.32908025894941384
0.32002825647195215,0.3162042141391868,0.3142981169580599,0.3120277925073006
0.3252337491713251,0.32566014480690536,0.321835875829166,0.3168822175105307
0.33870403668413496,0.33329048617975826,0.32907182714702765,0.32728304147507187
0.3315973302254826,0.33003933659321943,0.3304931536154259,0.3217404873096021
0.34409819137872405,0.341923282071019,0.33913840724095196,0.3333888426359596
0.3183949630930323,0.3177776300001114,0.3159422694491177,0.3099742314839535
0.33041450734422934,0.33125040714862797,0.324152330322869,0.32410644207314926
0.34475339793785675,0.3455994906043357,0.34114651974904747,0.3429584140306697
0.3370840542612253,0.3380083855732125,0.3371388117340618,0.3332675354386482
0.3159709424384971,0.31883667475593697,0.3181894512040651,0.31500084199101097
0.3120370770815124,0.31250832036111187,0.3077980885211068,0.30949323433530074
0.3272423313138457,0.3311513122581001,0.33070136503247116,0.3274047975754179
0.3379895288073153,0.3405396000353277,0.34011263239712886,0.3360559963269501
0.3587151620584852,0.361469250037124,0.367723383952104,0.35876236074070766
0.3266480406841937,0.33292829277033353,0.32749386004000386,0.33131353252056056
0.3579814017856419,0.36516381918581375,0.3592352949032417,0.3578938281047278
0.3429225310100225,0.3477612690783572,0.344741901823684,0.3423346959221988
0.35386808177804546,0.3596177742566904,0.3675243926036511,0.3580052545173602
0.3459969239176135,0.35476651616036164,0.3675796860737385,0.35222360515165085
0.3267812296214011,0.33565912022971556,0.3402834012171257,0.3344549190452314
0.33129221918624074,0.34069685122772725,0.34324669024682214,0.33871076280130913
0.34305386672967564,0.35237457755697715,0.3499402742353822,0.3472393465981284
0.32775360146271865,0.33582225863093446,0.33144853921260814,0.33340077145740193
0.3192665318666344,0.33194939407278906,0.32881741955442007,0.32952289705047855
0.3242396734755135,0.3375283905382508,0.336676388342064,0.3375689073254343
0.335497135201628,0.35062038108727456,0.35136518650256626,0.34846790396265315
0.37515082559308743,0.3897169514203444,0.38440347043909606,0.38550274132388945
0.3438148587955191,0.35588649972778635,0.3528122683142703,0.3544950061192881
0.32842755285793274,0.3424720239822094,0.3370567116628414,0.34053991054694766
0.3272198124585251,0.3461887476307154,0.346382725657455,0.3436190262266647
0.35908663417219094,0.37204830969823277,0.37176036711589183,0.36983226633581295
0.371607328131768,0.39298868116413477,0.3956054925219063,0.3929570804031961
0.35310720011664504,0.3833166132465111,0.3892882868796771,0.381401271767991
0.3219653891815026,0.34705755450373066,0.3516189605233239,0.3458986832038676
0.34217292064953736,0.3679671117621713,0.37058007451471475,0.3683819397992218
0.3460557116283594,0.37409562345623243,0.37198464181159563,0.37307642862983226
0.3748673489772351,0.4003988995545963,0.40439288232652,0.39706369213515413
0.3913859878050551,0.4208417970688538,0.437109643284362,0.4196745899355892
0.3587671158464451,0.3875143851936615,0.3879478807259041,0.38795135643354284
0.3436434638728028,0.37315789669633265,0.37421020060218224,0.3740967484571022
0.33516868752686985,0.3709015537481684,0.37103099354173014,0.37103146829634326
0.34538304094812194,0.38207683681437327,0.3779532880930972,0.38149553794845203
0.343897744596902,0.38176687999050807,0.37753670076714796,0.37845611305099963
0.3197084351826017,0.3568065340450679,0.3564561919087166,0.3585814385732039
0.3492229729533597,0.39304210069384243,0.39030560462756025,0.3933936087598922
0.3666802779723825,0.4086485838003655,0.40701015505155436,0.4063180951886788
0.3467881835665842,0.3877200264830645,0.3852381386568609,0.3885305475965159
0.35963758713344096,0.40598113005498304,0.40766921558563135,0.4061170579288834
0.3453025016857795,0.3966616122235097,0.39369195168668264,0.39586071984702814
0.352274644908763,0.4033102089942945,0.39937206644386797,0.4030930499732629
0.35233078418203734,0.4059912711453896,0.405395918598892,0.40631932277084637
0.3519100596620075,0.4088830375959979,0.4125358416292512,0.4093617429602034
0.3698367024380465,0.4285088424125024,0.42616123609918366,0.43185949564751797
0.35709001549157127,0.41985200639337766,0.41763872050533546,0.42015648862148675
0.3457893019280211,0.41047548970442355,0.4150433067430429,0.4093264912598645
0.36489583385441915,0.4307429686679584,0.4346487304114328,0.4301341905370044
0.3575349153237409,0.41766862170082814,0.41350852730039833,0.41781564746321415
0.34687314233536093,0.42905062299241326,0.42289640922899413,0.4286740914000596
0.34999687825538717,0.42156123547196556,0.4206404221205544,0.42168760185313875
0.3682845920190121,0.44715421729039956,0.4442596033481881,0.4477539676163353
0.38053489490462905,0.461157581271535,0.45845548286778315,0.46073316276554543
0.37253494355031,0.45871874916896477,0.46250515508855033,0.4589937379851794
0.3709114427006555,0.4615000757814498,0.4548811256293851,0.45940484850890106
0.37170637312325755,0.47091464577424014,0.46733328527111206,0.4736352540527653
0.36694436860456375,0.45847104176288106,0.45657181955699855,0.4576135986849078
0.35722321980070476,0.45575515698715613,0.4550687418992641,0.4560241319942582
0.36408205194004517,0.4619455952123522,0.46312641268382504,0.4581564005227668
0.3918316576268354,0.49215663619688166,0.496679268341106,0.48970538082822973
0.3824342331096054,0.4883175099005239,0.4894890788782172,0.48598008274128013
0.3794543038797758,0.4822018433292202,0.4781275700629223,0.4792715988831338
0.365180198598482,0.4732988545288838,0.4690409951654524,0.4714900273320558
0.38929034775337834,0.5035492873174224,0.5048964512058507,0.4998011070409016
0.3890919518886502,0.5066029957997362,0.5111339249561999,0.5032935833123842
0.363983431203547,0.48891544091852857,0.48157347756298924,0.4845937004761125
0.3619048021117581,0.4755417468658654,0.47010663415062864,0.4703627158145003
0.3869947411306004,0.5150350726210814,0.5141851908678191,0.5079250992658282
0.36674491834019174,0.49948567103044667,0.5028633220666126,0.49333261304923315
0.3749823843760732,0.49847804014285857,0.49695852933366375,0.49250529009347527
0.3791131463860001,0.5170197100420267,0.5089513956879674,0.5132190867716224
0.39712906084784544,0.5351439842157196,0.529841530112422,0.5287688455129733
0.3731105742413286,0.4995804861394457,0.4965259728579115,0.4938031036979888
0.40738256836579034,0.5422932292282178,0.5461705208049528,0.5339423008129915
0.397922973658536,0.5461790609499673,0.5378343203422882,0.5398718989991338
0.37599709010940097,0.516040867511122,0.5074333883289709,0.5083704297716944
0.3654745310637886,0.5021152737521918,0.490725562795649,0.4952452239029527
0.3668193151976411,0.5145705757313341,0.5049202912091724,0.5071232624468309
0.39048699146551696,0.5469888482410847,0.5386749559899198,0.5384011414482522
0.37691946371041996,0.5309755396073255,0.5199715288644527,0.5236672467968931
0.3865335439679967,0.5515155804370141,0.5371827217188487,0.5439583243625113
0.4054698836838996,0.562842421533421,0.5617913174878368,0.5526803878942251
0.3924497793676984,0.5616798495053031,0.554804260826845,0.5527642671102672
0.37738478101517225,0.5412145011534708,0.541539302915487,0.5309470035717437
0.37593430419090373,0.5550806587518372,0.5471155908147967,0.5446212024898299
0.401112769313981,0.5716982046187252,0.5690364530630304,0.5605413580365639
0.39674047269676915,0.5602601500947044,0.5544606717221455,0.5507078756605978
0.39116067851703984,0.5511207506579936,0.5449320337608229,0.5415761300091825
0.40705357882132803,0.5875947202981817,0.5780299655776512,0.5779670080917451
0.3870824976300493,0.5706678552116864,0.5624559427586082,0.559067493102787
0.40105827315429554,0.5895437148457191,0.5814776674449041,0.5758622884659507
0.37806149107645226,0.5608233129790249,0.5527029077374348,0.5488996306259004
