,0_dry_to_wet_ensemble_mean,0_dry_to_wet_ensemble_1,0_dry_to_wet_ensemble_2,0_dry_to_wet_ensemble_3,0_dry_to_wet_ensemble_4,0_dry_to_wet_ensemble_5,0_dry_to_wet_ERA5,0_dry_to_wet_MERRA2,0_dry_to_wet_JRA-55,0_dry_to_wet_CHIRPS,0_dry_to_wet_GPCC,0_dry_to_wet_REGEN_LongTermStns,0_wet_to_dry_ensemble_mean,0_wet_to_dry_ensemble_1,0_wet_to_dry_ensemble_2,0_wet_to_dry_ensemble_3,0_wet_to_dry_ensemble_4,0_wet_to_dry_ensemble_5,0_wet_to_dry_ERA5,0_wet_to_dry_MERRA2,0_wet_to_dry_JRA-55,0_wet_to_dry_CHIRPS,0_wet_to_dry_GPCC,0_wet_to_dry_REGEN_LongTermStns,1_dry_to_wet_ensemble_mean,1_dry_to_wet_ensemble_1,1_dry_to_wet_ensemble_2,1_dry_to_wet_ensemble_3,1_dry_to_wet_ensemble_4,1_dry_to_wet_ensemble_5,1_dry_to_wet_ERA5,1_dry_to_wet_MERRA2,1_dry_to_wet_JRA-55,1_dry_to_wet_CHIRPS,1_dry_to_wet_GPCC,1_dry_to_wet_REGEN_LongTermStns,1_wet_to_dry_ensemble_mean,1_wet_to_dry_ensemble_1,1_wet_to_dry_ensemble_2,1_wet_to_dry_ensemble_3,1_wet_to_dry_ensemble_4,1_wet_to_dry_ensemble_5,1_wet_to_dry_ERA5,1_wet_to_dry_MERRA2,1_wet_to_dry_JRA-55,1_wet_to_dry_CHIRPS,1_wet_to_dry_GPCC,1_wet_to_dry_REGEN_LongTermStns
1931,0.343595483997575,0.31759923902960724,0.3283291673103398,0.38284318814993995,0.34863081638988697,0.34057500910810073,,,,,,,0.3350441730733711,0.27734004796704054,0.36308078900333857,0.37737844572525797,0.3614641180711348,0.29595746460008304,,,,,,,0.34564041897037356,0.3324274665229046,0.32655888631063407,0.3791151393155371,0.35132445348963715,0.3387761492131548,,,,,,,0.3343518631147059,0.2786649090167504,0.3625763884161512,0.35541054711505976,0.3711716926291732,0.3039357783963947,,,,,,
1932,0.31788127507613373,0.30129039641631705,0.32435066305117094,0.32174277928027506,0.3447046806392274,0.2973178559936782,,,,,,,0.3264486970673559,0.3126460562627778,0.3170036383636792,0.32986629546046775,0.37398315370394525,0.2987443415459093,,,,,,,0.3153719587042059,0.31317351806178073,0.3222177968444142,0.31119968340629883,0.34393408259725233,0.286334712611284,,,,,,,0.33357777699457636,0.3150104422982532,0.34214514911384225,0.3431374499899761,0.35906551378002316,0.30853032979078704,,,,,,
1933,0.35075395489758643,0.39461464550694486,0.39135727369391393,0.34430998988595124,0.32898477324832825,0.2945030921527946,,,,,,,0.34447733375712664,0.3761719748416857,0.3558057865506337,0.34848782539311535,0.33299199167010207,0.30892909033009625,,,,,,,0.3519350149484967,0.4002934746583244,0.4053928682650804,0.339436411921826,0.32204207933284434,0.29251024056440844,,,,,,,0.34588828584741305,0.3763139962180525,0.35148733390634507,0.34639270815734197,0.33680487268787684,0.31844251826744874,,,,,,
1934,0.34279388621366047,0.34381875556154473,0.3887057292833731,0.31202874516034773,0.33648786793416824,0.3329283331288688,,,,,,,0.32266260260207996,0.3372302499604385,0.3559481730961684,0.29387984277182816,0.3286185869262642,0.2976361602557008,,,,,,,0.33530187489447205,0.3371064172534893,0.37314693143227545,0.3092802544356144,0.339655853934588,0.3173199174163932,,,,,,,0.3210160490756673,0.3316294212066781,0.3514742432383293,0.29102878037835556,0.3314057662780836,0.2995420342768892,,,,,,
1935,0.3124260995392228,0.2877562088773398,0.3026425043768031,0.27820334214114845,0.33799150298051356,0.35553693932030817,,,,,,,0.2976155019093199,0.28652623074359723,0.27697355320235634,0.29361437472134905,0.3143735347875192,0.31658981609177833,,,,,,,0.31109642137735644,0.2987514849921721,0.296717961417808,0.27613890816776376,0.3281742043776839,0.35569954793135433,,,,,,,0.2984301140355279,0.2817225301721308,0.2885899902494794,0.31555204978996915,0.3013835179873595,0.30490248197870046,,,,,,
1936,0.32985451252255277,0.3029099706877834,0.3461589387568902,0.34486371385194825,0.31004069012460705,0.34529924919153465,,,,,,,0.3304956310927148,0.31575799882310435,0.34359912517840907,0.3520702765219477,0.33801074941457354,0.30304000552553956,,,,,,,0.32633279739493315,0.31881748875984667,0.3247810897755065,0.3294083323885833,0.32254922006739967,0.33610785598332926,,,,,,,0.33509073277242635,0.31635489565321956,0.34506319974361344,0.3493306671924857,0.3560576057142574,0.30864729555855563,,,,,,
1937,0.32566189002299006,0.27328718241155464,0.3094600336338747,0.33082873412633795,0.3981129822066699,0.316620517736513,,,,,,,0.3217074581695199,0.3195180822471647,0.30537360169943367,0.31335381334972473,0.3819624398063883,0.28832935374488844,,,,,,,0.3221064938510413,0.25857280972153396,0.32826137980515985,0.32523604057371946,0.38174763671993833,0.31671460243485483,,,,,,,0.3189754238644207,0.31422699525256215,0.3187490515597471,0.3042923166551058,0.3826106904438431,0.27499806541084515,,,,,,
1938,0.3429905760588021,0.3275609629899479,0.34191234248445185,0.3464268258957981,0.34410116066189195,0.3549515882619201,,,,,,,0.34898706453227496,0.2952660511476448,0.34183171736070067,0.37270180852877627,0.3706345298986712,0.3645012157255808,,,,,,,0.3331449882029107,0.33145617902001273,0.32916673910675803,0.3149380232845784,0.351372549332289,0.33879145027091595,,,,,,,0.3470401480895513,0.3069313335239569,0.32883864661188267,0.36355388042502185,0.3651655593654725,0.37071132052142264,,,,,,
1939,0.3232052714898445,0.3133999144418277,0.33500027591108106,0.3022974003369887,0.33398351092289036,0.33134525583643476,,,,,,,0.3382055400685579,0.29472503675301737,0.3515721681273467,0.33792371394419596,0.35515040421138633,0.35165637730684257,,,,,,,0.3217384100796168,0.3111164787374503,0.3383146829485185,0.30494400569685814,0.3322293013057161,0.3220875817095413,,,,,,,0.34109339958224044,0.3043825001237161,0.3607554115985917,0.3404640636535268,0.3529169903145446,0.34694803222082343,,,,,,
1940,0.33756508451533473,0.32289180855950034,0.35666049041441183,0.3694592726255657,0.32825924782498606,0.31055460315220984,,,,,,,0.33455932519005016,0.3632934665697627,0.3618414057085063,0.3120421879274489,0.355418598363743,0.28020096738079,,,,,,,0.32973121331640654,0.32228458657291437,0.35415093790999486,0.3612569919118585,0.3100647450356029,0.3008988051516633,,,,,,,0.3345793656808223,0.36622873847491805,0.3802275230598085,0.3119465278727742,0.33293304371104787,0.2815609952855632,,,,,,
1941,0.34197358089885027,0.35365447250551907,0.349737265189139,0.36621526788296554,0.32764303048613996,0.3126178684304876,,,,,,,0.34941481670294683,0.3463955346270346,0.3894498670635145,0.3645795657989295,0.3339518467459843,0.31269726927927144,,,,,,,0.34015989013068243,0.35545721252876344,0.3588288368979533,0.36120516085344917,0.32499357602113,0.30031466435211607,,,,,,,0.35157126316131915,0.32858093732493465,0.41173031611600874,0.3675796612226923,0.3391790993281237,0.3107863018148371,,,,,,
1942,0.32685268458465416,0.3175694924618227,0.3155812556853826,0.32362612016607195,0.377818799154802,0.29966775545519153,,,,,,,0.3429847862867792,0.3660037927473437,0.30292666561881687,0.33223003671939133,0.34961576615370604,0.3641476701946376,,,,,,,0.3223217787387258,0.3158081951692546,0.30379237781701396,0.3228826994807824,0.37841085518056006,0.290714766046018,,,,,,,0.33113122324207955,0.34070367974013854,0.3154017295631467,0.31150386441823763,0.33383227011983785,0.35421457236903614,,,,,,
1943,0.34774022609490884,0.369167873169281,0.34347908988744774,0.33199120970251494,0.36592100557020135,0.32814195214509917,,,,,,,0.34354177390355534,0.3580641123689223,0.3613167317603014,0.3593086247953739,0.31821576709860283,0.3208036334945766,,,,,,,0.34592055506553915,0.3658614499791926,0.33990268078735775,0.32548083848013054,0.35109479855768266,0.34726300752333256,,,,,,,0.3452780354241564,0.35243669281530915,0.37125756788619707,0.35005033567981225,0.3269112916935415,0.32573428904592205,,,,,,
1944,0.3055541947130118,0.3482336023939208,0.29240384110903694,0.3336232107785143,0.2845691594463574,0.26894115983723,,,,,,,0.32695919708432686,0.3031303038560751,0.3640807972210982,0.3351780852524805,0.2959698964446994,0.33643690264728054,,,,,,,0.3102975955492257,0.3209631268839256,0.31157121807388266,0.3310522081983994,0.2916361371257921,0.296265287464129,,,,,,,0.325747802233647,0.28449223824966124,0.36043115802947306,0.3261187884232402,0.31851479298607505,0.3391820334797855,,,,,,
1945,0.33874309250321877,0.2980817286432513,0.3365556429970772,0.32528961205688645,0.3989255747521206,0.3348629040667584,,,,,,,0.3403604698678396,0.2957538105391681,0.3404387968179781,0.3500159719941613,0.4107640967354649,0.3048296732524259,,,,,,,0.3346516472021586,0.30872600495311053,0.3340300263732821,0.32170715753087586,0.38597435811051384,0.3228206890430094,,,,,,,0.33747291800605483,0.31412836858677773,0.3361493071214993,0.34718712859943607,0.38024928418552406,0.309650501537037,,,,,,
1946,0.3354742726120103,0.3699821890470624,0.35747634302652875,0.2975414249192475,0.34666080173775804,0.3057106043294555,,,,,,,0.3351435736920797,0.3733225477281024,0.3368046177051821,0.31728099118119024,0.3514350571423595,0.2968746547035639,,,,,,,0.3336256168412421,0.35958334752019666,0.35437143270690263,0.30007518847669246,0.3336738234714099,0.32042429203100853,,,,,,,0.329864221402323,0.36616569575315616,0.32695951422461916,0.2980329933222061,0.35249711940343137,0.3056657843082016,,,,,,
1947,0.28651568091949076,0.26990922462319583,0.2851823004019987,0.3020521605699841,0.3205042124599325,0.2549305065423427,,,,,,,0.306403376221599,0.28889713104107895,0.3427312243853827,0.3260321179679133,0.29890157478053714,0.27545483293308265,,,,,,,0.2866544872588959,0.2695347124087352,0.28920314401562675,0.32016615297123024,0.2996098869342923,0.2547585399645951,,,,,,,0.30735463254841994,0.2880313637335078,0.3482292731061403,0.3376170423500542,0.299861168761413,0.263034314790984,,,,,,
1948,0.3294080410854153,0.2993961618511281,0.34693354107860774,0.3474639141092383,0.3583322897004479,0.29491429868765523,,,,,,,0.3406951913509922,0.3332129794137041,0.3646333699558624,0.3258365012644343,0.3516704903412495,0.3281226157797093,,,,,,,0.3255654432417617,0.28197139998150994,0.3392084498747863,0.3513371138305398,0.35187367357072197,0.30343657895125,,,,,,,0.33794819235759754,0.31751477311784837,0.36133393379202594,0.3316733298096639,0.3437657895306717,0.3354531355377781,,,,,,
1949,0.3151130208666556,0.2855143225193114,0.3162408402158453,0.3095433764884562,0.3716636993014424,0.29260286580822276,,,,,,,0.34389821077308036,0.3121032888427278,0.3495625115249699,0.3384184861276677,0.4058516258158845,0.31355514155415154,,,,,,,0.31299309033894734,0.27429636811573366,0.3250320182339066,0.28999663219111305,0.38051921666185023,0.29512121649213313,,,,,,,0.3401107393983352,0.3059314273633731,0.3571143426313445,0.3289652411518852,0.39890634417005627,0.3096363416750167,,,,,,
1950,0.3658903289669176,0.35097732036350365,0.39684738258771096,0.3178877404741439,0.4110780794476729,0.3526611219615567,,,,,,,0.36393727942525517,0.36152233384981375,0.3836193546563115,0.3295628332214625,0.39714978190803507,0.347832093490653,,,,,,,0.3576227386248639,0.32550307431899034,0.3994405952864322,0.30642510948885965,0.39735249956842095,0.3593924144616155,,,,,,,0.3590847244173029,0.3413018505177678,0.3884328030191719,0.3287749316773419,0.39245283117576324,0.34446120569646943,,,,,,
1951,0.34993123157896566,0.3864074391402254,0.3574396155181722,0.3466355864653978,0.333834232890286,0.32533928388074645,,,,,,,0.34984662915389025,0.3733225419679216,0.37534852938074803,0.329678028644522,0.344367540171622,0.3265165056046366,,,,,,,0.33588775346879607,0.3819089890793216,0.34838223843475424,0.31918028710939234,0.30374200593526746,0.32622524678524456,,,,,,,0.3395684486196518,0.35420364129423654,0.3848968547563688,0.30784629403292557,0.33043572939488525,0.32045972361984254,,,,,,
1952,0.3272652285540308,0.3548757530664972,0.3413421968493311,0.29557566408416247,0.3430756052651476,0.30145692350501535,,,,,,,0.3448027817943304,0.42986322553719036,0.35699882011755985,0.3054459006290454,0.33941914874598117,0.2922868139418747,,,,,,,0.31634789055382495,0.32996625431046145,0.33200610893966215,0.28757348795662435,0.33456919070969643,0.2976244108526812,,,,,,,0.33018051685368777,0.3966283097781443,0.3457724955163105,0.2912303544176191,0.32977816966056167,0.2874932548958034,,,,,,
1953,0.3241366948955088,0.3253802826254931,0.37181067891249703,0.2923192501285291,0.3137571790013145,0.31741608380970976,,,,,,,0.32897037155101827,0.31656617932408987,0.3628658965342117,0.3215911001569908,0.3543046971660212,0.2895239845737777,,,,,,,0.3208844928599977,0.30435275271448264,0.38927157804344587,0.27221513394157437,0.33087919414328976,0.3077038054571956,,,,,,,0.3259724526321841,0.31140514734737157,0.3502152519570541,0.2974832022211485,0.36880758990727647,0.3019510717280692,,,,,,
1954,0.3240386461310078,0.30120962845675925,0.3095734647972837,0.28710752412799656,0.4147734571923592,0.30752915608063963,,,,,,,0.3179837954186924,0.2977760865258895,0.353465902177436,0.2579003213437776,0.36561985795618973,0.31515680909016935,,,,,,,0.3123910162464252,0.2866079244007649,0.2972073596746815,0.266628419227336,0.400962276209991,0.3105491017193527,,,,,,,0.3130066429446318,0.29942255554023245,0.3448356406841016,0.25220448270563833,0.36912318503807545,0.2994473507551112,,,,,,
1955,0.31300008778579563,0.2741208411263812,0.35389193803812924,0.30498938458550956,0.2973898233844657,0.3346084517944916,,,,,,,0.33547187403151935,0.3126590503374842,0.4074881078029999,0.33439238926578413,0.30106615243601004,0.3217536703153193,,,,,,,0.3018165469065579,0.27215702487416976,0.35617446327772523,0.28338801268995595,0.28324662232528547,0.31411661136565255,,,,,,,0.3261690136043983,0.30077434085509974,0.4020969954623947,0.32282085411011235,0.2872123161247736,0.3179405614696116,,,,,,
1956,0.31993996512291706,0.3669156161242664,0.3189716110486653,0.3268010204634379,0.3103677822357081,0.2766437957425076,,,,,,,0.3255808815479489,0.35561425786146544,0.3499095394435065,0.328232908881333,0.2892110007451848,0.30493670080825425,,,,,,,0.30910351030958855,0.3586708409662297,0.32359180412203326,0.30798455316043877,0.29998104315961277,0.2552893101396285,,,,,,,0.3194332801119815,0.3483869640196146,0.34779450120277383,0.3198193163292208,0.2816685789390904,0.29949704006920735,,,,,,
1957,0.3511187073347561,0.33471781507686293,0.31745192952503243,0.371745218492956,0.396526407448843,0.3351521661300856,,,,,,,0.3454391834002568,0.3356555479698919,0.36895981398246364,0.3429080915816809,0.3835413596390155,0.29613110382823243,,,,,,,0.33426502658167023,0.3121853697469789,0.2989054701775295,0.3356826239997745,0.3911041461728828,0.33344752281118617,,,,,,,0.3305171352735552,0.32674059297224683,0.33519619960671937,0.32123142691663853,0.37620258063042605,0.29321487624174386,,,,,,
1958,0.33653309633527406,0.33302596032490683,0.3374118054335599,0.3463831439097526,0.400858129660355,0.2649864423477957,,,,,,,0.33553133150616266,0.3154740879234472,0.34250609447687386,0.32070704754912444,0.4266617591541746,0.27230766842719334,,,,,,,0.32797835607299486,0.32862698940228735,0.3396380515914467,0.3233560391806688,0.39636390456247944,0.2519067956280928,,,,,,,0.32952213363009397,0.32450600932722073,0.33870954284403154,0.3152502342695744,0.40660774013445844,0.262537141575185,,,,,,
1959,0.3583536416307228,0.3459675155310527,0.40515994835479646,0.4171620077070791,0.3328996505776305,0.29057908598305626,,,,,,,0.3445082717388766,0.3468908280925724,0.3467405065848698,0.3695992202060528,0.3535234853760048,0.305787318434883,,,,,,,0.340016769140377,0.3204497857032347,0.39481231409538253,0.369830318341274,0.31252001620229625,0.3024714113596972,,,,,,,0.3265841979733008,0.32990437945367174,0.3411826533593496,0.34057767130950706,0.3339476867052161,0.28730859903875844,,,,,,
1960,0.3377942470410127,0.3142186718489581,0.312852017553033,0.3083965943376537,0.37817494095374904,0.3753290105116697,,,,,,,0.3613157605112412,0.3186177477700465,0.3729461575629889,0.3527139492699736,0.39261206625308565,0.3696888817001113,,,,,,,0.32491161464464713,0.30077470742425777,0.30741157691459325,0.2885352401989891,0.3644756484796225,0.3633609002057727,,,,,,,0.34506521788722205,0.30571679109581407,0.37356858588823155,0.32796372645556154,0.3730879159277827,0.34498907006872087,,,,,,
1961,0.32338668485274646,0.2767790326421457,0.3932769368258028,0.30878101621397247,0.323887908517368,0.3142085300644432,,,,,,,0.3407681578407821,0.29492726062025343,0.47271940089518033,0.31248428910374637,0.30854923136736034,0.3151606072173707,,,,,,,0.30644556720348554,0.26853584619615384,0.3703929975686956,0.2952182289761681,0.3117820952555264,0.2862986680208845,,,,,,,0.3248668753204208,0.2813564671207514,0.45180298792603785,0.2905541649113421,0.28978050790181964,0.3108402487421531,,,,,,
1962,0.3018960230335113,0.29109734036180945,0.30597930530895573,0.27304077515482444,0.3402848238968723,0.29907787044509443,,,,,,,0.30798993155116067,0.2899800652517895,0.3303581137226557,0.30261887433764306,0.3381585775157389,0.27883402692797565,,,,,,,0.2907343541402364,0.2710758861977255,0.29572249704585735,0.27327204139906736,0.33065363688321625,0.28294770917531564,,,,,,,0.29224061296543946,0.2741254630103087,0.3183228876261992,0.2881614381287788,0.3233873790809084,0.2572058969810018,,,,,,
1963,0.3078538717433317,0.317635246734235,0.2929741997112977,0.3597233141297169,0.3260666253021544,0.24286997283925335,,,,,,,0.3471146772282025,0.3785293271143398,0.31860709228899387,0.33335790349273836,0.3729295310554543,0.3321495321894857,,,,,,,0.2881246262578142,0.3014686040454477,0.2750702672121948,0.33519871339831137,0.30811671219035874,0.22076883444275774,,,,,,,0.32968162625881736,0.36664102800979137,0.30412668282967226,0.31272122504414895,0.34725250932953344,0.3176666860809399,,,,,,
1964,0.30838592303026413,0.29291596780943385,0.36660645405957726,0.28460745360739104,0.31471755173359073,0.28308218794132795,,,,,,,0.3486328995815797,0.26731359345551414,0.40009077254428177,0.34944975903411823,0.3368786044302748,0.38943176844371036,,,,,,,0.29128985014499137,0.2893993595848038,0.33525497125418946,0.2717599433895174,0.2938754452308338,0.2661595312656127,,,,,,,0.32591635939167457,0.24606776575498943,0.3825895257367792,0.3228879322922746,0.3172318582315735,0.36080471494275573,,,,,,
1965,0.3294358858857321,0.303977647480731,0.32970634699403967,0.31797002218296794,0.34429295188525005,0.35123246088567195,,,,,,,0.3259171944798937,0.2851651357489284,0.32585264642279743,0.3020251485108796,0.372978973953572,0.34356406776329,,,,,,,0.3096877032382238,0.27206926872932335,0.32015930205449655,0.3030506887982291,0.3309198601263883,0.3222393964826823,,,,,,,0.31123259436800516,0.272763276350383,0.3139218431229042,0.2894687069440272,0.3480477833310554,0.33196136209165544,,,,,,
1966,0.33401726741665766,0.3425084505319439,0.30259287573072746,0.34747016260506963,0.33109192301233864,0.34642292520320783,,,,,,,0.35749469184692123,0.3078265497522668,0.3908585316600602,0.3689507925680516,0.34982279530123045,0.3700147899529967,,,,,,,0.31871846223255423,0.3203522187777983,0.29506155030545167,0.32248494897461844,0.31414502421315227,0.3415485688917507,,,,,,,0.34502087089790595,0.2979037651168464,0.3798668352978783,0.36059116347684955,0.33427435731102656,0.3524682332869298,,,,,,
1967,0.3466664451477659,0.3358430354824027,0.35001904855621213,0.4163340541568642,0.27720910680103084,0.353926980742319,,,,,,,0.3410180848509885,0.3154587026313562,0.2934415726661754,0.41387253595282286,0.30826196960738106,0.3740556433972073,,,,,,,0.3305434552221657,0.30227475323103536,0.35031224485667556,0.39390738265343345,0.26876837808623066,0.3374545172834523,,,,,,,0.32632450724945306,0.306083320273986,0.30341616008354844,0.3909732375774696,0.2998892572846225,0.331260561027638,,,,,,
1968,0.33982388857191365,0.30521549020052513,0.3671413043314736,0.38708470468296735,0.33170329835804674,0.30797464528655544,,,,,,,0.3409437881867554,0.31640051123076185,0.3928039556901005,0.3577573350546344,0.3186362156209037,0.31912092333737657,,,,,,,0.3186789766382854,0.28642361701638436,0.34617285892935773,0.34376925704258166,0.3168554819062903,0.3001736682968132,,,,,,,0.32454591178758224,0.30654168173832025,0.3756998564502132,0.31603032878831455,0.3119337158078024,0.31252397615326005,,,,,,
1969,0.3350657521717837,0.36703303049577,0.38926439989633776,0.27307496739102705,0.3615158552531442,0.2844405078226391,,,,,,,0.34721924328858494,0.38761039575696116,0.3819044457882646,0.2963910938321862,0.3715534675895162,0.29863681347599674,,,,,,,0.31246106468736246,0.341936252151499,0.36500150447230933,0.25582674695451885,0.34090321235282817,0.258637607505657,,,,,,,0.3347641324116969,0.3639923333740103,0.37071050320273374,0.2842165245224846,0.3693625880338408,0.2855387129254155,,,,,,
1970,0.3336622740270559,0.34344015773399866,0.39802908480729526,0.2982301710191746,0.3432225491054056,0.2853894074694047,,,,,,,0.3454713131675246,0.38140395071641575,0.4044649449583476,0.2676933170473271,0.3681617706843094,0.3056325824312245,,,,,,,0.31384634152951185,0.32665824143887806,0.38472776502807504,0.2619414354951542,0.324427848811684,0.27147641687376745,,,,,,,0.32915038579741246,0.3512451206116223,0.39115240978011445,0.25520438670687734,0.35149389543805054,0.296656116450397,,,,,,
1971,0.3291976479843814,0.3246785094800484,0.343426361457891,0.29539688845810425,0.38718416545543677,0.29530231507042626,,,,,,,0.3191347681276529,0.3019661045649741,0.3410107724373185,0.27452239174737325,0.3695737224458167,0.3086008494427818,,,,,,,0.3085927277393738,0.3028956283385771,0.32870142784248385,0.26181499153208837,0.369998831159383,0.2795527598243359,,,,,,,0.3013420302051202,0.2804166972880886,0.33320808110053896,0.27094246827743096,0.34377545824334294,0.2783674461161995,,,,,,
