,8_dry_to_wet_ensemble_mean,8_dry_to_wet_ensemble_1,8_dry_to_wet_ensemble_2,8_dry_to_wet_ensemble_3,8_dry_to_wet_ensemble_4,8_dry_to_wet_ensemble_5,8_dry_to_wet_ERA5,8_dry_to_wet_MERRA2,8_dry_to_wet_JRA-55,8_dry_to_wet_CHIRPS,8_dry_to_wet_GPCC,8_dry_to_wet_REGEN_LongTermStns,8_wet_to_dry_ensemble_mean,8_wet_to_dry_ensemble_1,8_wet_to_dry_ensemble_2,8_wet_to_dry_ensemble_3,8_wet_to_dry_ensemble_4,8_wet_to_dry_ensemble_5,8_wet_to_dry_ERA5,8_wet_to_dry_MERRA2,8_wet_to_dry_JRA-55,8_wet_to_dry_CHIRPS,8_wet_to_dry_GPCC,8_wet_to_dry_REGEN_LongTermStns,1_dry_to_wet_ensemble_mean,1_dry_to_wet_ensemble_1,1_dry_to_wet_ensemble_2,1_dry_to_wet_ensemble_3,1_dry_to_wet_ensemble_4,1_dry_to_wet_ensemble_5,1_dry_to_wet_ERA5,1_dry_to_wet_MERRA2,1_dry_to_wet_JRA-55,1_dry_to_wet_CHIRPS,1_dry_to_wet_GPCC,1_dry_to_wet_REGEN_LongTermStns,1_wet_to_dry_ensemble_mean,1_wet_to_dry_ensemble_1,1_wet_to_dry_ensemble_2,1_wet_to_dry_ensemble_3,1_wet_to_dry_ensemble_4,1_wet_to_dry_ensemble_5,1_wet_to_dry_ERA5,1_wet_to_dry_MERRA2,1_wet_to_dry_JRA-55,1_wet_to_dry_CHIRPS,1_wet_to_dry_GPCC,1_wet_to_dry_REGEN_LongTermStns,9_dry_to_wet_ensemble_mean,9_dry_to_wet_ensemble_1,9_dry_to_wet_ensemble_2,9_dry_to_wet_ensemble_3,9_dry_to_wet_ensemble_4,9_dry_to_wet_ensemble_5,9_dry_to_wet_ERA5,9_dry_to_wet_MERRA2,9_dry_to_wet_JRA-55,9_dry_to_wet_CHIRPS,9_dry_to_wet_GPCC,9_dry_to_wet_REGEN_LongTermStns,9_wet_to_dry_ensemble_mean,9_wet_to_dry_ensemble_1,9_wet_to_dry_ensemble_2,9_wet_to_dry_ensemble_3,9_wet_to_dry_ensemble_4,9_wet_to_dry_ensemble_5,9_wet_to_dry_ERA5,9_wet_to_dry_MERRA2,9_wet_to_dry_JRA-55,9_wet_to_dry_CHIRPS,9_wet_to_dry_GPCC,9_wet_to_dry_REGEN_LongTermStns
1931,1.0997024133147257,1.075465691540162,1.0854152934882488,1.1476990591786753,1.1114321794774098,1.0784998428891317,,,,,,,1.110995237462126,1.0247573258922709,1.1560368417629412,1.1475593610646169,1.1614714236270027,1.0651512349637977,,,,,,,0.34564041897037356,0.3324274665229046,0.32655888631063407,0.3791151393155371,0.35132445348963715,0.3387761492131548,,,,,,,0.3343518631147059,0.2786649090167504,0.3625763884161512,0.35541054711505976,0.3711716926291732,0.3039357783963947,,,,,,,0.0962473447394477,0.0984163030917145,0.08454668303193597,0.096963908596725,0.10414918595966356,0.09716064301719958,,,,,,,0.08996421543164931,0.06464283560825428,0.10286686218099951,0.098844613704734,0.10586457241302748,0.07760219325123136,,,,,,
1932,1.0572806287337704,1.0728156801466169,1.0341192127929109,1.0635702573128374,1.113387731516317,1.0025102619001707,,,,,,,1.086169974945793,1.0869168616688438,1.0783813241788978,1.0987038026006377,1.1593315957493155,1.0075162905312696,,,,,,,0.3153719587042059,0.31317351806178073,0.3222177968444142,0.31119968340629883,0.34393408259725233,0.286334712611284,,,,,,,0.33357777699457636,0.3150104422982532,0.34214514911384225,0.3431374499899761,0.35906551378002316,0.30853032979078704,,,,,,,0.08859296495354638,0.09254569504510776,0.09547686854282118,0.08891984107365813,0.09743506269394309,0.0685873574122018,,,,,,,0.09110308972506401,0.07294090710371433,0.09620920132496431,0.09895602795163169,0.10176864121204482,0.0856406710329648,,,,,,
1933,1.1254151018655114,1.1778760783046085,1.186475428417482,1.1205507995759472,1.1001440018946547,1.0420292011348682,,,,,,,1.1023814663155287,1.1365715472269147,1.1185685022093739,1.1052776475672386,1.1072242564595027,1.0442653781146123,,,,,,,0.3519350149484967,0.4002934746583244,0.4053928682650804,0.339436411921826,0.32204207933284434,0.29251024056440844,,,,,,,0.34588828584741305,0.3763139962180525,0.35148733390634507,0.34639270815734197,0.33680487268787684,0.31844251826744874,,,,,,,0.09637297664182212,0.11349669410715066,0.11992048132860804,0.09342030639935815,0.08165065322219696,0.07337674815179707,,,,,,,0.09653018765225375,0.10508345951308266,0.10105390076233364,0.10267923981127001,0.08591350139490345,0.08792083677967912,,,,,,
1934,1.0993203056829013,1.111468549868139,1.1337803735503507,1.0588575114814356,1.1297070347714278,1.0627880587431533,,,,,,,1.0884881931517334,1.094834623814172,1.1543605967508768,1.0528206956536665,1.0956448788114201,1.044780170728531,,,,,,,0.33530187489447205,0.3371064172534893,0.37314693143227545,0.3092802544356144,0.339655853934588,0.3173199174163932,,,,,,,0.3210160490756673,0.3316294212066781,0.3514742432383293,0.29102878037835556,0.3314057662780836,0.2995420342768892,,,,,,,0.09277138531785915,0.09099805762045768,0.11109098449720241,0.07294403493757011,0.10156243354685707,0.08726141598720848,,,,,,,0.08770706489359105,0.09929750155802054,0.09957447538011664,0.07004357159975876,0.09208260090951749,0.0775371750205417,,,,,,
1935,1.0342798377470372,0.9669390689025952,1.0116384828749512,1.0302212309968215,1.101855317574408,1.0607450883864096,,,,,,,1.0476113533164584,1.0004042079320528,1.0268891901100823,1.0996572917691687,1.0745101547844134,1.0365959219865732,,,,,,,0.31109642137735644,0.2987514849921721,0.296717961417808,0.27613890816776376,0.3281742043776839,0.35569954793135433,,,,,,,0.2984301140355279,0.2817225301721308,0.2885899902494794,0.31555204978996915,0.3013835179873595,0.30490248197870046,,,,,,,0.08066570315915303,0.0700901132243433,0.0714969303999011,0.07469941089490863,0.076800539948268,0.110241521328344,,,,,,,0.07689977608957431,0.07025824315459167,0.07134748714049194,0.07522716019000053,0.0791230497931383,0.08854294016964916,,,,,,
1936,1.0694693662161752,1.0724569117077676,1.0490706340474145,1.0778352416795958,1.0863065188418757,1.061677524804222,,,,,,,1.0602187710845088,1.0298781363782807,1.0667043723850915,1.0626696117859913,1.1105541826339216,1.031287552239259,,,,,,,0.32633279739493315,0.31881748875984667,0.3247810897755065,0.3294083323885833,0.32254922006739967,0.33610785598332926,,,,,,,0.33509073277242635,0.31635489565321956,0.34506319974361344,0.3493306671924857,0.3560576057142574,0.30864729555855563,,,,,,,0.09188410017487889,0.08408484971842618,0.09138520130643943,0.09974561739887425,0.09338486399103572,0.09081996845961857,,,,,,,0.09492408222329644,0.08361809150124754,0.0926158730361674,0.10275915623468869,0.10676633188887014,0.08886095845550858,,,,,,
1937,1.0578150077607142,0.9899145968558206,1.035282633110978,1.0632373268229562,1.1439764392932028,1.0566640427206135,,,,,,,1.0650106681927451,1.0676417532918026,1.067891652191039,1.0002950602399603,1.152338884757444,1.0368859904834826,,,,,,,0.3221064938510413,0.25857280972153396,0.32826137980515985,0.32523604057371946,0.38174763671993833,0.31671460243485483,,,,,,,0.3189754238644207,0.31422699525256215,0.3187490515597471,0.3042923166551058,0.3826106904438431,0.27499806541084515,,,,,,,0.09308297532095432,0.06830079467756485,0.08892470789161375,0.09294919790178746,0.12475566663313845,0.09048450950066697,,,,,,,0.08691007916263069,0.07353246199010274,0.0896208250484518,0.09199691691452078,0.11776777301778828,0.061632418842290065,,,,,,
1938,1.090968643945896,1.0817847902853532,1.1154158661685198,1.0646104778733012,1.089465729995538,1.1035663554067692,,,,,,,1.0843352196377831,1.0293140413352984,1.0482662273322332,1.095690337339214,1.1475994382607275,1.1008060539214408,,,,,,,0.3331449882029107,0.33145617902001273,0.32916673910675803,0.3149380232845784,0.351372549332289,0.33879145027091595,,,,,,,0.3470401480895513,0.3069313335239569,0.32883864661188267,0.36355388042502185,0.3651655593654725,0.37071132052142264,,,,,,,0.09142074840992925,0.08915418481535958,0.09893756207618563,0.08415766915901611,0.10335783813920434,0.08149648785988034,,,,,,,0.10559483332360625,0.08457453662733726,0.10517433288671237,0.11927352135210972,0.11134980318178656,0.10760197257008539,,,,,,
1939,1.0767351593548815,1.061336711824422,1.128220444719822,1.0475670520755131,1.1034978086285834,1.0430537795260653,,,,,,,1.1002686116169536,1.0422551597495429,1.1704046416110352,1.0804220336573138,1.160583355774203,1.0476778672926723,,,,,,,0.3217384100796168,0.3111164787374503,0.3383146829485185,0.30494400569685814,0.3322293013057161,0.3220875817095413,,,,,,,0.34109339958224044,0.3043825001237161,0.3607554115985917,0.3404640636535268,0.3529169903145446,0.34694803222082343,,,,,,,0.08779678791711693,0.08879419730125575,0.09251531962689638,0.07252596852228997,0.08353848332179842,0.10160997081334433,,,,,,,0.09105258851280393,0.07604577580279595,0.08581535598903993,0.09030143189993033,0.09156190864985407,0.11153847022239949,,,,,,
1940,1.0851881898155997,1.1103331561628191,1.1874627071215251,1.0652652221924301,1.0490679537685053,1.0138119098327167,,,,,,,1.0987433781725298,1.1698845900950194,1.169676080896948,1.0310064805364767,1.1157298222019458,1.0074199171322589,,,,,,,0.32973121331640654,0.32228458657291437,0.35415093790999486,0.3612569919118585,0.3100647450356029,0.3008988051516633,,,,,,,0.3345793656808223,0.36622873847491805,0.3802275230598085,0.3119465278727742,0.33293304371104787,0.2815609952855632,,,,,,,0.09408536556046283,0.09654644574343975,0.09492501511049997,0.10930957024078773,0.0854399190236379,0.0842058776839486,,,,,,,0.09680367191425064,0.11326393960640893,0.11645045479897946,0.0910825288725614,0.09539583005972324,0.06782560623358018,,,,,,
1941,1.1210059322285988,1.1451878089188996,1.1841725627669324,1.1415183322530977,1.1094400117540641,1.024710945449999,,,,,,,1.1353489129705463,1.0796546579291433,1.2221038782250462,1.1652232392212447,1.1266573728534646,1.0831054166238316,,,,,,,0.34015989013068243,0.35545721252876344,0.3588288368979533,0.36120516085344917,0.32499357602113,0.30031466435211607,,,,,,,0.35157126316131915,0.32858093732493465,0.41173031611600874,0.3675796612226923,0.3391790993281237,0.3107863018148371,,,,,,,0.09727770670179686,0.0990549658741304,0.10471767826657669,0.10697233572212324,0.08618769189335339,0.08945586175280067,,,,,,,0.09114446403815862,0.08895858806344088,0.10907144114694123,0.09693363137023664,0.08786505310564659,0.07289360650452802,,,,,,
1942,1.087345843727863,1.0555071559581466,1.0684985065789587,1.101311105739514,1.1514074991330763,1.0600049512296177,,,,,,,1.0897737315188976,1.1177843953830136,1.066186174358461,1.0812900752726171,1.1094922029689576,1.0741158096114376,,,,,,,0.3223217787387258,0.3158081951692546,0.30379237781701396,0.3228826994807824,0.37841085518056006,0.290714766046018,,,,,,,0.33113122324207955,0.34070367974013854,0.3154017295631467,0.31150386441823763,0.33383227011983785,0.35421457236903614,,,,,,,0.08694775368032619,0.08370841038596127,0.07667374794578116,0.08635093537434801,0.10670862241372939,0.08129705228181093,,,,,,,0.09469366535574551,0.09277614487233195,0.07706385486695283,0.08729606816468047,0.10209255078075975,0.11423970809400273,,,,,,
1943,1.1255517581221803,1.0993648094674036,1.1522543392602933,1.1673796416031281,1.1461504871245105,1.062609513155565,,,,,,,1.1232664840299995,1.0943830280819205,1.1810294766865685,1.178069173385139,1.1047132553106875,1.058137486685683,,,,,,,0.34592055506553915,0.3658614499791926,0.33990268078735775,0.32548083848013054,0.35109479855768266,0.34726300752333256,,,,,,,0.3452780354241564,0.35243669281530915,0.37125756788619707,0.35005033567981225,0.3269112916935415,0.32573428904592205,,,,,,,0.09138392642400699,0.11215005033972064,0.08124808406691242,0.07393347478555864,0.08856549765572569,0.10102252527211752,,,,,,,0.09657289841964234,0.11269529800671656,0.09883103137749316,0.09365182142355048,0.08796037985193358,0.08972596143851791,,,,,,
1944,1.0483818533986178,1.038459077106074,1.0608346714482062,1.069565368950291,1.0488515391315232,1.0241986103569933,,,,,,,1.0779395876991786,1.022039389783429,1.1695958356787586,1.038370798681209,1.0699958977929338,1.0896960165595655,,,,,,,0.3102975955492257,0.3209631268839256,0.31157121807388266,0.3310522081983994,0.2916361371257921,0.296265287464129,,,,,,,0.325747802233647,0.28449223824966124,0.36043115802947306,0.3261187884232402,0.31851479298607505,0.3391820334797855,,,,,,,0.08220843620938362,0.08768001062929971,0.09052598828314717,0.08454816474550478,0.0704114433501183,0.07787657403884804,,,,,,,0.08326607998327168,0.06390086416096669,0.10026290366169875,0.07858866732128085,0.08134999039250129,0.09222797437991086,,,,,,
1945,1.0883837405080095,1.0192985924201694,1.1348387353398297,1.0539003580762125,1.176231372941372,1.057649643762465,,,,,,,1.1105453677215475,1.031543644681529,1.1468266883405462,1.092008379298512,1.1816009031632657,1.100747223123882,,,,,,,0.3346516472021586,0.30872600495311053,0.3340300263732821,0.32170715753087586,0.38597435811051384,0.3228206890430094,,,,,,,0.33747291800605483,0.31412836858677773,0.3361493071214993,0.34718712859943607,0.38024928418552406,0.309650501537037,,,,,,,0.09124303813887501,0.08457074209729938,0.09056571255744565,0.0819037482177794,0.11042916597102785,0.08874582185082279,,,,,,,0.08986230916578078,0.08885269695506733,0.08380054662377484,0.09266330356473355,0.10568032214885269,0.07831467653647535,,,,,,
1946,1.1104287571616662,1.1094447744784932,1.150023421415952,1.0261603736417972,1.1871099380396049,1.079405278232487,,,,,,,1.1085259475812235,1.162172096148704,1.0969058559199514,1.048119387489714,1.1734929118926758,1.0619394864550709,,,,,,,0.3336256168412421,0.35958334752019666,0.35437143270690263,0.30007518847669246,0.3336738234714099,0.32042429203100853,,,,,,,0.329864221402323,0.36616569575315616,0.32695951422461916,0.2980329933222061,0.35249711940343137,0.3056657843082016,,,,,,,0.09184921641676687,0.11381159277048841,0.09340757065165635,0.07929325014321875,0.08501351454856372,0.08772015396990734,,,,,,,0.09318935709485043,0.10409658445699492,0.08983165642465976,0.07566483216057128,0.10379711364243856,0.09255659878958751,,,,,,
1947,1.0315971345456343,1.0213555832417471,1.0416933826824668,1.1062669639443063,1.048878488001726,0.9397912548579301,,,,,,,1.057879834168842,1.0297317709929195,1.1223605887597417,1.1043467750197156,1.0642184992360861,0.9687415368357466,,,,,,,0.2866544872588959,0.2695347124087352,0.28920314401562675,0.32016615297123024,0.2996098869342923,0.2547585399645951,,,,,,,0.30735463254841994,0.2880313637335078,0.3482292731061403,0.3376170423500542,0.299861168761413,0.263034314790984,,,,,,,0.07411498648679514,0.06446525992269078,0.06753188740626888,0.0901570203212733,0.08876149602416086,0.05965926875958189,,,,,,,0.0772946343627264,0.0681401860388727,0.09614374198335099,0.09215923161727445,0.06861216528941404,0.06141784688471984,,,,,,
1948,1.1059374534494166,1.0151825678976683,1.1590559184049887,1.1526706168536127,1.1373987761573277,1.0653793879334854,,,,,,,1.1113227844437998,1.099006439555272,1.1450811864464023,1.1104697981221074,1.086483502265682,1.115572995829537,,,,,,,0.3255654432417617,0.28197139998150994,0.3392084498747863,0.3513371138305398,0.35187367357072197,0.30343657895125,,,,,,,0.33794819235759754,0.31751477311784837,0.36133393379202594,0.3316733298096639,0.3437657895306717,0.3354531355377781,,,,,,,0.08666932824987102,0.07332594646575463,0.08739564723313498,0.08404752204605404,0.1003596276003295,0.08821789790408184,,,,,,,0.09170860536667444,0.08180851690375433,0.11132184932503947,0.08518001349860167,0.09792453569308254,0.08230811141289408,,,,,,
1949,1.0788859155282213,1.028865260997724,1.0883072329819545,1.0426675761907624,1.1957306723607175,1.0388588351099501,,,,,,,1.1112105571770958,1.074720110604423,1.1315197391902103,1.1177172541101983,1.1517071278724789,1.0803885541081681,,,,,,,0.31299309033894734,0.27429636811573366,0.3250320182339066,0.28999663219111305,0.38051921666185023,0.29512121649213313,,,,,,,0.3401107393983352,0.3059314273633731,0.3571143426313445,0.3289652411518852,0.39890634417005627,0.3096363416750167,,,,,,,0.08119870342222064,0.06307589095545009,0.09575784311533654,0.07250966947125385,0.10310829113112988,0.07154182243793283,,,,,,,0.09287414215371743,0.06899491760339985,0.09598520531865304,0.09350065383270836,0.1317317471456593,0.07415818686816669,,,,,,
1950,1.136016202403127,1.1191254547375018,1.207169057982618,1.0721647836313914,1.1657411382519183,1.1158805774122047,,,,,,,1.1527470241884348,1.1290051636653669,1.2165747782690228,1.1321592731532815,1.179648078802305,1.106347827052196,,,,,,,0.3576227386248639,0.32550307431899034,0.3994405952864322,0.30642510948885965,0.39735249956842095,0.3593924144616155,,,,,,,0.3590847244173029,0.3413018505177678,0.3884328030191719,0.3287749316773419,0.39245283117576324,0.34446120569646943,,,,,,,0.0965642427710528,0.08340112001522763,0.10301114056621415,0.076312270252546,0.11596289606241177,0.10413378695886417,,,,,,,0.10382136958407118,0.1061731401667963,0.1142387106435859,0.08347203191763315,0.11546052195026131,0.09976244324207922,,,,,,
1951,1.1028366630337987,1.1198857036785428,1.1463048735587025,1.0975618224521053,1.0586433995189326,1.0917875159607098,,,,,,,1.098084075033871,1.0696966575752853,1.192856584501859,1.0574020964276345,1.0930033129232979,1.0774617237412791,,,,,,,0.33588775346879607,0.3819089890793216,0.34838223843475424,0.31918028710939234,0.30374200593526746,0.32622524678524456,,,,,,,0.3395684486196518,0.35420364129423654,0.3848968547563688,0.30784629403292557,0.33043572939488525,0.32045972361984254,,,,,,,0.09613698572594949,0.13354883724160393,0.0930922842174738,0.08997695188520743,0.07849348121515827,0.08557337407030405,,,,,,,0.09264299470992952,0.10665411783390015,0.11181994078760073,0.07232819405396528,0.09027762295494693,0.08213509791923457,,,,,,
1952,1.0746209931593549,1.0296318137709723,1.1496434768764554,1.0288034154945072,1.1199149975387033,1.045111262116135,,,,,,,1.0999470980124362,1.0935001564310776,1.2024264346909546,1.0406979536117402,1.0994902287529702,1.0636207165754403,,,,,,,0.31634789055382495,0.32996625431046145,0.33200610893966215,0.28757348795662435,0.33456919070969643,0.2976244108526812,,,,,,,0.33018051685368777,0.3966283097781443,0.3457724955163105,0.2912303544176191,0.32977816966056167,0.2874932548958034,,,,,,,0.08381700475259857,0.09115483003047756,0.09217984666626505,0.07208503995076124,0.08058850578623752,0.08307680132925147,,,,,,,0.08962615274928731,0.13048410608901634,0.09308971078054216,0.07280809027642017,0.0857570298307339,0.06599182676972398,,,,,,
