raw,d1,d2,d3
0.27642676718228365,0.2928096841500016,0.2873197165984765,0.2869051569064267
0.3299984024986705,0.3445323680783284,0.33709731814586685,0.3340335961447296
0.32772859916128544,0.35066088691036323,0.33950212881094416,0.33821031512416033
0.3156538166852345,0.32819337901291484,0.31523124371522987,0.3206498462232293
0.33067919420798714,0.34788762464278045,0.3371724657752549,0.3382917905849335
0.3301421492875298,0.3449977682491172,0.33477407354569555,0.3364696493440184
0.30936392171619537,0.32524098404207474,0.3115205335460491,0.3185277570069543
0.30573353343341636,0.3261196984229196,0.3095551601274449,0.31627914937797863
0.31055322844066807,0.3267832380610786,0.3122085093046985,0.31798132908085475
0.3338396195091869,0.3501006315667546,0.34334677972646294,0.34168036343389047
0.3316332441733141,0.3472187225539141,0.3404799473491978,0.3399862723556328
0.32221424543714733,0.33290745639990615,0.3215456690705748,0.32766245402402644
0.3090041838173902,0.31679465870436885,0.31009871286953145,0.31165965669208695
0.32617785641052754,0.3378607095397121,0.330369235825918,0.33410187372071365
0.3146363417249716,0.320369027136364,0.3108285419115259,0.3132713774424406
0.2880528288454497,0.2957805422306494,0.2832728259674234,0.28895901779523453
0.3110582190543374,0.3221468526034249,0.31287566147183304,0.3169543118943352
0.3063948079032574,0.3142091689618838,0.30769389429006216,0.3093636821787668
0.32362457514033866,0.3303898154622023,0.32794419056123264,0.32380630414694456
0.308940762565507,0.31552455901846344,0.3095831459810175,0.3099410648431892
0.3102515300775525,0.31486526742103055,0.3066127232226866,0.30984121512824636
0.32062586219281963,0.32766887846663456,0.320659722759277,0.32352918102978406
0.3176604170672951,0.32222139813089024,0.3156181273174697,0.3179878892411808
0.32784053149674397,0.33130151071037706,0.32554192184557285,0.32635507472506226
0.2973073720549958,0.3033110977783329,0.3019299856887369,0.2997633685873751
0.3095767437629248,0.31290658752639655,0.3095753446744062,0.30903860399624405
0.31416106586459003,0.31430913034316194,0.31146734055621117,0.3105708691202128
0.2893704570105184,0.292830655682289,0.2902075428702967,0.28907451170971055
0.31227005903352706,0.3154804235621527,0.3122560673977998,0.3103642897039928
0.3044644456518145,0.3103720436115362,0.3059659516806703,0.3075116373454032
0.34075285506192055,0.3405695229541868,0.33714180397317917,0.3370892127912174
0.32329019848348145,0.32120169482282707,0.3155958502609274,0.31704331997776664
0.3106796671653645,0.3095918043476461,0.3045816936604258,0.3059184207338541
0.31059175890358603,0.3136322424747037,0.30820186794043086,0.30812794776916874
0.29577302084680923,0.2981627635317911,0.29461213539912423,0.29426810479666193
0.30747448911423897,0.3077868693074718,0.30242083432409766,0.30324834371623577
0.3105051761194898,0.308463812618676,0.3071661932310572,0.3036630139290518
0.31931826435941485,0.31446627169713615,0.3151547309313901,0.3122850027147837
0.3192270864835665,0.3194536556958273,0.31475650607624817,0.3154450345031159
0.3235582161645983,0.31899653966008995,0.3169025400994459,0.31586373949456487
0.3251616466372982,0.32422370360522557,0.3206813449284022,0.31877717506623476
0.3101140745484254,0.3061628851341296,0.30259526461862934,0.303291479619058
0.3033869704330257,0.3004333251675108,0.3015097854630471,0.296327619537898
0.31161411714041753,0.30946220944857034,0.31563316431060834,0.30313574184541325
0.30488887948319005,0.30111560194049014,0.3013731074876099,0.29542989176636836
0.31264575666732913,0.3075040217827401,0.305179624011768,0.3023668208804908
0.31732753189118185,0.31745789257422424,0.31172224311489466,0.3120026887772725
0.32172599890256026,0.32114208161721525,0.31654265638922985,0.31728437955731076
0.3197210476531595,0.3162067636852368,0.3119617039870733,0.3125308700920398
0.32244569274111345,0.31902769406562437,0.31534077577377406,0.3127707764834295
0.3284943208385299,0.3230470938907795,0.3217774944694421,0.31869191565875726
0.3075913921444777,0.30182982980237505,0.2975032223485715,0.2977970278564594
0.2920813203292497,0.28828104145579875,0.2828843832569347,0.2844714825962013
0.29902819473893955,0.2936477150120705,0.2906964272425043,0.2885854576028499
0.2976945096247728,0.29229291434703014,0.2882605134282987,0.28794406634912223
0.31978657670524674,0.31149156781078846,0.3069097635338306,0.30666125835720426
0.312655698487633,0.3061878601144195,0.30391571081376745,0.30131971888287307
0.34411149376994626,0.33647473435900155,0.33185423460162755,0.3308707958799753
0.3203247561129491,0.31554734624321074,0.3154628216213199,0.31095373497581963
0.33207907133770614,0.3222392372400524,0.3150250099209868,0.3172003133572477
0.32117196687717864,0.31521681988555383,0.31033378003016215,0.31044864294251406
0.3206176785071058,0.3176971699104806,0.313280044683022,0.31171468694326404
0.3125741935297411,0.3058956662655222,0.30890432242454624,0.30311796125050694
0.3334795709630694,0.32578128348323665,0.3295970188556292,0.3232747197985668
0.3210345847189691,0.31511198785153355,0.30827220236176833,0.3101311509218691
0.31267107666519256,0.30115385850093634,0.2994202121150092,0.2976230819880833
0.298176955942729,0.28969972797080723,0.2891521620810883,0.28390437714860406
0.3407353153770445,0.33269761686300514,0.3320665132427395,0.3261047382304694
0.3234090392524475,0.3131467999147787,0.3079234137911032,0.3078988224275843
0.32726557754176866,0.32307397028596374,0.3167045453010682,0.31768477103982595
0.3304022605890183,0.3226871677223451,0.3190338874331494,0.3180787041952846
0.3262819998909727,0.31832717032626007,0.31788815495957956,0.31323843012803143
0.32978504066645886,0.32461033692794694,0.3276927418068505,0.3188328415454411
0.3424223561854511,0.3327519295496875,0.3321343351139331,0.32673586998740983
0.3292015434351391,0.3211093448960324,0.31529477157689,0.3151015233554568
0.31023668611070887,0.3050237708823794,0.2966894430131009,0.2987140392313036
0.3393123206970083,0.334804896067508,0.32797020215277506,0.32787922032419936
0.3303271883418393,0.3242999265782796,0.3185169751586261,0.3196948857002686
0.32567020387458073,0.3182928747410057,0.31223272301021415,0.31382877235007517
0.34903802167763864,0.3458970765356335,0.3409261505183386,0.34044337269566743
0.3255802497777228,0.3206529992305762,0.3187829110269302,0.3144678263339034
0.31426106385602764,0.3132480838881758,0.309376923327321,0.30304496405337533
0.3231283470137583,0.31846407558173656,0.3153358328390684,0.3108228849175214
0.3351363332001505,0.33399846714254244,0.32970674651854937,0.3270240623513745
0.3227163121196911,0.31952107800975094,0.3186381535646581,0.3128702300333995
0.33970723744886994,0.33982009793760637,0.33378978838596235,0.33236863102509984
0.333078700847894,0.33141445922711144,0.3264231661326482,0.32258326990932795
0.3244460004778557,0.32420424021628336,0.31607636823974805,0.3189933230946949
0.34254681710721524,0.34332529489258456,0.33766728590891376,0.33679052675891974
0.3243950704769883,0.32105560309066056,0.3218791954372564,0.316175185308604
0.32997266917562124,0.3288466221814243,0.3252496506229181,0.32061686362087105
0.3201863949148583,0.3190177531992562,0.3110945712781976,0.315201213250575
0.32385437668998,0.32339991049562566,0.32151392287600433,0.31881751322319896
0.3441755222308553,0.3437008408384369,0.3420988935234482,0.34043091375134704
0.33255748226024984,0.333091759463132,0.3356408829165118,0.33129913261429317
0.34045607216317103,0.346578609909357,0.3409456569224654,0.3422641689466726
0.34749826261508354,0.3505360760755724,0.346646093684451,0.3449384377628568
0.3339432830130995,0.3407749255683309,0.33687803217139184,0.33543462830027937
0.35399300783011955,0.36033835118491164,0.36709265227104004,0.3581216724053215
0.34024344210755886,0.34531535845193934,0.3552538586101002,0.340701869879097
0.3248271473043798,0.3309443860536328,0.3310624544882203,0.32843147009591767
0.32920509911709983,0.3364683933614833,0.3377998822108764,0.3337795052479702
